id,S1-A-01,S1-B-02,S1-B-04,S1-C-04,S1-B-03,S1-C-09,S1-C-10,S1-C-07,S1-C-11,S1-C-14,S2-A-01,S2-A-12,S2-D-13,S2-B-02,S2-B-09,S2-D-01,S2-D-05,S2-D-06,S3-A-01,S3-D-06,S3-D-02,S3-D-04,S3-B-01,S3-A-05,S3-D-08,S3-D-05,S3-B-03,S3-C-02,S5-A-01,S5-B-18,S5-B-01,S5-B-03,S5-A-02,S5-B-17,S5-B-02,S5-B-04,S5-B-13,S5-B-19,S5-B-09,S6-A-20,S6-A-01,S6-A-04,S6-A-23,S6-A-06,S6-A-07,S6-A-12,S6-A-13,S6-A-10,S6-A-11,S6-A-16,S6-A-18,S6-A-22,S9-A-04,S9-A-05,S9-A-21,S9-A-15,S9-A-16,S9-A-09,S9-A-17,S9-A-18,S9-A-19,S10-A-01,S10-A-02,S10-A-03,S10-A-04,S10-A-06,S10-A-10,S10-A-11,S10-A-17,S10-A-07,S10-A-12,S10-A-16,S15-A-02,S15-B-12,S15-B-07,S15-B-09,S15-A-05,S15-B-04,S15-A-03,S15-A-06,S15-B-05,S15-B-08,S15-B-10,S15-B-13,S17-A-01,S17-B-01,S17-B-02,S17-C-02,S17-C-03,S17-C-07,S17-C-09,S17-C-11,S17-C-15,S17-C-16,S18-A-05,S18-A-17,S18-A-10,S18-A-15,S18-A-06,S18-A-08,S18-A-07,S18-A-01,S18-A-09,S18-A-12,S18-A-16,S18-A-19,S18-A-21,S20-A-02,S20-A-03,S20-A-07,S20-A-09,S20-A-10,S20-A-14,S20-A-17,S20-A-11,S20-A-12,S20-A-18,S20-A-21,S20-A-20,S21-A-01,S21-A-02,S21-A-03,S21-A-07,S21-A-09,S21-A-05,S21-A-04,S21-A-06,S21-A-08,S21-A-10,S22-A-01,S22-A-02,S22-A-04,S22-A-09,S22-A-07,S22-A-05,S22-A-03,S22-A-06,S22-A-08,S23-A-01,S23-A-10,S23-A-12,S23-A-03,S23-A-06,S23-A-18,S23-A-16,S23-A-11,S23-A-13,S23-A-07,S23-A-05,S23-A-14,S27-A-11,S27-A-01,S27-A-10,S27-A-02,S27-A-03,S27-A-04,S27-A-06,S27-A-09,S27-A-08,S27-A-05
S18-A-10,7284.04,7297.04,7071.41,6899.99,7343.92,7202.57,7239.84,7165.3,7054.79,7292.23,7232.95,7392.31,7111.98,7346.26,7306.54,7013.9,6842.81,7171.06,7092.76,7158.19,7175.85,6845.23,6974.74,7089.31,6984.6,6822.9,7019.73,7136.97,7014.7,6777.72,7130.51,7093.9,7288.68,6946.76,6869.98,6890.95,7053.44,7163.31,7107.82,7451.65,7312.33,7296.61,7217.98,7213.62,7545.2,6839.46,7558.52,7510.34,7121.98,7309.32,7055.6,6991.28,7184.34,6941.29,7050.4,7369.11,7140.08,7374.63,6882.79,7048.74,7175.4,7124.72,6952.63,7009.36,7314.83,7231.14,7299.43,7362.15,7345.44,6937.94,7369.69,7103.85,7079.6,7202.71,7144.99,6884.31,7050.22,6983.39,6966.7,7016.19,7122.85,7014.56,6962.07,7252.46,6936.14,7037.01,7240.36,7192.06,6973.26,7230.77,7296.52,6795.89,7165.13,7382.23,6941.29,7032.94,0.0,7224.42,7082.46,6736.46,6952.62,6811.7,6976.87,6874.08,7125.63,6970.72,7144.72,7296.94,7203.03,7010.58,7453.55,7391.94,7310.39,6916.5,7143.6,7034.31,7137.35,7072.68,7151.77,7197.58,6918.42,6912.65,7103.01,7290.49,6978.06,7293.89,7059.7,7086.52,6875.06,6860.2,7037.48,6924.87,6863.32,6761.89,7018.82,6899.99,6916.03,6989.23,6912.18,6958.62,6982.49,6934.48,7220.95,7164.5,6933.07,6676.54,6923.75,6864.03,6812.06,7150.95,7108.34,7693.86,7209.64,7255.17,7319.74,7278.24,7341.05,7129.41,7273.66,6866.73
S18-A-15,7459.35,7326.0,7218.18,7081.44,7309.72,7372.68,7426.31,7296.87,7316.47,7427.43,7343.54,7447.97,7041.7,7420.0,7421.9,7504.7,7303.7,7267.08,7356.89,7456.5,7374.98,7026.12,7089.66,7414.42,7339.12,7352.42,7162.14,6988.41,7204.76,7295.1,7404.01,7318.72,7092.86,7250.08,7245.12,7095.46,7139.15,7116.9,7364.89,7480.01,7664.39,7485.51,7461.4,7466.23,7566.29,7373.18,7482.33,7707.14,7456.44,7628.19,7527.76,7218.63,7488.93,7367.46,7256.33,7488.84,7360.02,7664.24,7469.57,7422.6,7338.47,7623.4,7393.94,7204.88,7392.11,7454.13,7401.09,7557.02,7270.05,7413.72,7729.11,7390.9,7359.6,7483.74,7315.84,7122.7,7118.25,7176.5,7322.52,7007.44,7206.44,7182.61,7450.73,7215.47,7565.72,7297.41,7408.26,7314.7,7551.55,7402.54,7184.6,7337.77,7271.91,7522.23,7160.73,7272.35,7224.42,0.0,7244.84,7104.5,6894.68,7330.03,7293.61,7113.84,7413.47,7255.06,7211.11,7506.82,7699.98,7257.7,7290.76,7618.94,7437.71,7193.91,7357.57,7202.43,7224.4,7577.69,7391.58,7339.62,7183.62,6896.96,7251.84,7512.65,7263.42,7417.41,7246.09,7353.63,7248.61,6985.71,7152.36,7354.0,7254.58,7130.75,6982.63,6929.24,7151.12,7137.5,7492.58,7187.25,7452.21,7516.27,7328.98,7333.57,7542.39,7204.05,7086.11,7183.14,7295.45,7310.6,7191.15,8171.19,7363.48,7361.01,7476.21,7449.88,7125.93,7419.36,7214.61,7006.47
S18-A-06,7133.51,6801.62,7047.41,6922.28,7315.53,7301.66,7492.81,7195.16,7312.7,7156.02,7103.92,7348.91,7217.34,7444.39,7203.51,7220.99,7170.08,7208.98,7218.92,7166.18,7028.58,6964.71,6988.84,6972.14,6965.44,6997.09,7068.2,6936.76,7048.82,6990.39,7096.38,6882.27,6900.33,6838.95,7124.9,6833.71,7049.51,7083.57,7118.07,7474.29,7276.56,7324.51,7504.86,7407.32,7584.71,7180.48,7276.22,7312.84,7393.55,7334.99,7270.69,7277.01,7346.78,7303.42,7221.56,7502.05,7259.97,7260.86,7264.4,7089.17,7121.95,7437.57,7267.7,7243.41,7156.11,7141.12,7346.57,7354.97,7384.72,7163.2,7467.39,7206.67,6985.53,6966.74,7193.95,6799.53,6879.07,7126.77,7106.39,7011.0,6888.88,7237.19,7059.93,7188.78,7544.43,7327.46,7438.01,7188.54,7183.95,7348.48,7329.51,7129.11,7306.61,7227.55,7052.46,6910.76,7082.46,7244.84,0.0,7056.44,6820.45,7061.97,6991.93,7129.96,7320.75,7179.43,7062.66,7412.96,7179.56,7067.06,7478.25,7343.69,7362.26,7029.66,7239.93,6990.28,7080.69,7090.45,7055.05,7052.77,6997.37,7092.22,6981.95,7158.44,6877.57,7111.15,7023.39,6989.62,6993.49,6876.07,6992.65,6992.16,7120.69,7018.76,7056.51,7018.62,7056.31,7042.86,7177.79,7083.58,7146.14,7144.79,7178.48,7105.51,7092.99,7103.52,7151.34,7127.79,7283.99,7391.84,7072.08,7819.09,7315.93,7327.92,7453.8,7203.0,7176.37,6897.28,7397.78,6833.05
S18-A-08,7123.95,7044.55,6951.26,6890.33,7150.09,7081.34,7387.81,7019.28,7143.04,6994.79,7374.24,7323.72,6984.63,7423.7,7384.64,7216.88,6907.25,6989.46,6996.1,7278.28,6872.55,6925.32,6731.22,7251.3,6791.89,6707.45,7010.06,7135.87,6846.93,6932.24,7120.93,6842.86,6995.73,6815.86,7154.59,6818.31,6954.88,6902.59,7106.46,7301.5,7045.17,7276.8,7326.48,7250.17,7038.27,6885.51,7077.47,7190.04,7167.12,7162.99,6960.56,6883.83,7102.35,6794.61,6967.02,7153.29,7209.59,7200.67,7086.97,6975.42,7155.94,6958.7,6945.49,7057.61,7291.78,6953.98,7184.71,7187.25,7136.2,7091.52,7276.83,7006.39,7161.15,6908.85,6997.62,6831.17,6843.24,6790.89,6881.16,6888.87,6976.9,7040.97,7196.22,7018.99,7225.73,7172.25,6978.93,7048.57,7081.49,7060.68,7231.6,7300.59,7066.02,7048.25,6798.96,7112.15,6736.46,7104.5,7056.44,0.0,6761.78,6879.72,6716.53,6546.42,6982.14,7056.73,6974.75,7232.86,7124.42,6989.61,7345.61,7373.65,6916.86,6772.78,7181.53,6989.87,6779.41,7175.41,7081.97,7215.14,6719.71,6932.14,6973.0,6926.16,7104.04,7200.85,6956.07,6889.43,6921.46,6639.96,6934.02,7090.47,7062.97,6999.31,6977.73,7079.49,6962.9,6997.34,7066.4,6955.9,7159.63,7026.26,7076.23,6781.41,7188.0,6820.47,6983.32,6819.39,6963.98,7020.42,6954.59,7682.67,7239.92,7064.73,7130.39,7247.64,6861.39,7027.97,6952.3,6750.3
S18-A-07,7076.47,7131.94,6978.05,6777.92,6976.78,6907.1,7326.33,7223.17,7009.44,7059.02,7154.54,7386.76,6751.45,7176.32,7119.44,7187.95,6826.19,7179.47,6961.34,6899.64,7303.44,6703.74,7069.41,7010.51,6807.15,6721.92,6946.16,6958.5,6841.72,7062.82,7026.28,7036.6,7045.72,6728.99,6845.86,6921.52,6858.32,6851.1,7029.36,7560.83,7335.64,6974.14,7323.66,7009.33,7146.89,6841.14,7208.86,7188.85,7131.31,6936.31,7027.37,6935.6,7093.46,7249.3,7058.04,7183.86,7250.93,7014.26,6918.57,7115.64,7275.19,7017.01,7036.95,6820.42,7188.04,7044.27,7071.92,7182.45,7109.48,7129.5,7311.51,7037.33,6882.64,6967.88,7225.58,6670.32,6723.19,6834.47,6857.59,6910.13,6918.25,6901.58,6966.43,6932.63,6943.28,6937.9,7045.26,6903.3,6986.91,7196.86,7013.76,6976.33,7128.65,7303.12,7002.88,6948.54,6952.62,6894.68,6820.45,6761.78,0.0,6662.23,6927.67,6675.78,6871.44,6902.09,6740.02,7172.41,6946.34,6822.31,6921.69,6996.36,7157.08,6794.82,7158.77,6908.26,7148.72,7106.49,7047.55,7162.24,6630.76,6762.57,6793.24,6939.52,7087.81,7213.47,6974.5,6797.92,6580.74,6653.64,6789.31,6611.36,6932.64,6837.61,6802.63,6810.16,7014.05,6846.13,7103.81,6839.5,7110.75,6895.64,7148.94,6816.01,7170.77,6864.49,6900.5,6809.68,6832.49,6784.66,6902.63,7737.86,7119.56,6987.08,7145.88,6893.73,7085.51,6984.22,6999.95,6740.47
S18-A-01,7180.7,7078.14,6833.79,7212.57,7190.58,7018.62,7586.11,7122.47,7348.42,7073.98,7314.07,7096.08,7035.69,7225.16,7042.72,7341.12,6921.99,7222.2,7361.87,7252.42,7152.57,7045.19,7017.91,7218.73,7144.91,6900.34,7066.83,7270.76,7120.25,7064.98,7170.47,7232.31,7047.94,6956.63,7109.29,7034.35,7170.91,7132.07,7221.68,7408.35,7081.01,7208.65,7323.62,7232.16,7330.56,7228.48,7146.07,7204.96,7417.65,7092.38,7236.85,7309.0,7053.49,7241.58,7228.12,7521.25,7336.79,7238.04,7071.21,7156.62,7417.34,7010.24,7064.0,6939.83,7235.32,7096.64,7277.28,7138.76,7367.32,7173.22,7485.83,6776.48,6991.91,7254.38,7194.62,6840.35,6853.29,6942.96,7218.31,7092.83,6896.37,6913.97,7101.81,7070.17,7020.96,6984.36,7334.05,7301.7,6873.03,7195.33,7038.98,7193.46,7107.12,7482.55,7133.93,6865.12,6811.7,7330.03,7061.97,6879.72,6662.23,0.0,7029.48,7087.12,6950.18,7009.27,7126.68,7292.42,7344.85,7178.24,7229.29,7034.06,7465.19,6686.18,7164.82,7156.78,7213.77,7052.3,7145.57,7266.25,6880.18,6976.89,7088.79,7304.7,7135.02,7022.67,6975.99,6973.51,6859.07,6669.39,7177.98,6985.83,7175.12,6825.74,7120.37,6987.2,6891.62,7180.72,7000.31,7003.31,7148.1,6779.64,7095.93,7246.78,7315.94,6922.61,7100.02,7059.62,7156.33,7170.0,7045.34,7783.31,7266.51,6995.11,7314.22,7244.54,7150.51,6984.29,7030.79,7123.03
S18-A-09,7318.89,7260.43,7283.3,7123.53,7353.4,7394.04,7404.09,7252.88,7056.7,7328.42,7433.34,7221.61,6930.14,7429.75,7018.92,7261.79,7025.69,7108.91,7166.37,7235.88,7015.39,7029.85,6996.56,7270.05,7075.38,7026.02,6701.42,7049.8,7204.27,7124.38,7096.88,7048.71,7038.37,7050.61,7141.94,7031.02,7326.42,7143.04,7162.15,7548.37,7031.71,7228.52,7135.8,7072.69,7406.26,7201.92,7355.96,7383.08,7252.38,7492.51,7336.06,6982.44,7159.57,7388.24,7119.57,7329.51,7173.74,7292.28,7321.82,7326.96,7279.52,7221.45,7093.88,6915.66,7054.52,7405.5,7516.11,7448.25,7272.36,7247.32,7356.12,7359.99,6985.22,6950.8,6980.96,6910.37,7163.87,7062.39,7023.34,7120.11,6913.19,7020.86,7450.3,7284.3,7278.08,7493.37,7103.56,7315.68,7185.11,7390.3,7218.67,7267.22,7134.29,7406.39,6979.62,7210.4,6976.87,7293.61,6991.93,6716.53,6927.67,7029.48,0.0,6995.05,6138.32,7258.98,7084.77,7289.31,7416.07,7330.53,7247.74,7170.54,7028.64,7011.32,7346.29,7043.29,7251.53,7156.14,7062.35,7342.96,7145.13,7095.71,6966.32,7207.35,7160.82,7105.2,6950.9,7057.02,6877.26,6812.07,7064.44,7036.48,6954.85,7051.83,7153.86,7119.19,6868.41,7002.13,7165.8,6914.3,7382.8,7233.97,7224.96,7274.92,7102.03,7137.49,7165.04,6986.49,7069.77,7128.48,6850.31,7675.05,7210.0,7527.91,7076.47,7322.62,7241.74,6927.14,7324.58,7096.48
S18-A-12,7024.34,7071.82,6874.63,6663.94,7173.42,6828.3,7099.72,7142.07,7194.33,6929.52,6896.08,7327.61,6898.73,7141.84,7248.48,7293.01,7129.55,6939.86,7203.7,7098.06,7033.81,6791.5,6799.04,7066.96,6999.56,6920.13,6987.37,7062.16,6880.57,6929.05,7157.69,7059.13,7151.41,6893.17,7033.45,6934.94,6986.6,7009.19,7164.42,7428.28,7280.67,7339.51,7388.89,7305.16,7457.71,6829.59,7473.3,7533.99,6969.47,7370.27,6936.67,7034.88,7179.85,6923.13,7028.15,7371.59,7216.88,7412.57,7161.21,7268.09,7207.25,7172.21,7191.24,6921.38,7107.61,7171.64,7242.04,7142.84,7107.72,7349.77,7084.82,7039.47,6875.36,7225.38,7001.6,6964.44,6884.8,7078.07,7011.71,6836.36,7109.34,7278.64,7088.8,6982.47,7171.95,7156.09,7458.09,7290.94,6891.81,7352.28,7351.54,6980.22,7242.17,7328.15,6784.66,6878.8,6874.08,7113.84,7129.96,6546.42,6675.78,7087.12,6995.05,0.0,6791.01,6988.81,6869.37,7574.58,7317.81,7058.03,7139.92,7212.66,6934.8,6913.18,6998.17,7197.68,7155.85,7201.01,7312.79,7180.26,6928.03,7009.45,6939.12,7128.81,7099.55,7174.1,7115.41,6985.61,6954.75,6784.32,7068.81,6838.95,6811.15,7162.14,6909.04,6975.45,6901.47,6978.74,7104.78,6864.77,7084.77,6969.52,7061.74,6974.23,7189.5,7035.77,7047.21,6875.43,7042.39,7188.57,7025.83,7750.0,6974.13,7391.07,7139.16,7043.78,7055.91,7093.76,7183.05,6912.79
S18-A-16,7306.72,7385.82,7352.41,7218.22,7178.45,7066.0,7583.86,7145.94,7193.28,7327.73,7384.4,7350.84,7144.17,7488.44,7142.09,7181.89,7106.43,7230.41,7156.69,7195.39,7209.79,7091.17,7006.81,7262.26,7328.26,7002.76,6959.89,7020.67,7216.74,7116.93,7170.54,7065.84,7222.17,7090.95,7290.73,6893.55,7265.32,7085.3,7194.2,7739.15,7387.04,7347.85,7442.7,7483.59,7460.25,7135.91,7514.54,7586.93,7341.71,7469.93,7293.8,7140.06,7151.33,7159.25,7093.22,7494.19,7425.25,7492.19,7225.02,7175.25,7270.52,7101.8,7169.35,7365.63,7234.6,7341.48,7328.11,7494.43,7337.48,7356.81,7315.6,7083.16,7195.65,7249.33,7112.63,7257.19,7108.36,7109.47,7305.7,7034.41,7107.03,7236.23,7366.42,7285.81,7295.23,7473.57,7383.76,7332.2,7263.15,7557.73,7087.83,7195.59,7099.74,7471.6,7289.96,7191.46,7125.63,7413.47,7320.75,6982.14,6871.44,6950.18,6138.32,6791.01,0.0,7130.29,7254.05,7376.22,7377.79,7184.06,7281.35,7001.92,7357.8,6981.56,7334.81,7186.74,7220.65,7459.94,7447.94,7317.36,7228.39,7148.73,7219.89,7211.75,7246.23,7456.59,7214.1,7412.32,6964.71,6784.36,7173.14,7152.96,7137.91,7076.36,7005.7,7249.13,6955.6,7168.71,7172.03,7132.36,7380.64,7170.33,7113.57,7165.62,7223.55,7300.15,7065.49,6972.74,7142.64,7465.12,7236.47,7773.67,7232.11,7324.32,7379.53,7321.8,7219.18,7259.18,7479.23,7093.03
S18-A-19,7092.61,7144.13,7274.59,6974.54,7219.31,7086.28,7212.94,7081.42,7205.97,7417.93,7203.29,7672.93,7076.45,7483.22,7002.1,7225.02,7058.61,7135.75,7112.98,7086.96,7134.15,7039.9,6746.29,6910.53,6911.07,6889.85,7139.59,6857.75,6950.38,7013.19,7065.32,6914.32,7124.64,6862.32,6990.07,6933.97,7073.53,6969.57,7004.8,7260.87,7363.15,7269.38,7336.77,7360.31,7287.0,7033.64,7354.78,7449.82,7247.16,7354.12,7227.34,7185.51,7196.85,6963.05,7116.77,7270.72,7017.76,7178.86,7182.34,7226.14,7180.91,7229.8,7267.45,7190.06,7276.65,7152.96,7267.21,7186.25,7136.99,7264.82,7221.98,7014.12,7286.68,7309.27,7379.64,6825.13,6942.97,6760.29,6958.2,7121.52,6854.56,7149.39,7302.59,6958.98,7125.05,7288.01,7175.66,7311.78,7097.64,7357.82,7066.35,6948.47,7170.26,7175.28,6994.61,7084.76,6970.72,7255.06,7179.43,7056.73,6902.09,7009.27,7258.98,6988.81,7130.29,0.0,7058.24,7198.67,7368.77,7035.38,7412.18,7129.68,7344.1,6981.1,7092.88,7053.29,7109.57,7148.86,7042.62,7074.47,6815.27,6873.25,7063.92,7135.98,7017.45,7210.91,6943.57,6834.38,7114.3,6760.53,7024.58,6949.0,7152.22,7146.74,7023.55,6682.93,6823.57,6868.09,7219.04,6870.8,7313.96,6955.82,6997.58,7038.7,6863.67,7038.26,7002.8,6928.63,6951.82,7079.63,7103.7,7637.04,7102.73,7049.57,7264.97,7377.27,7259.61,7043.28,7282.83,6896.01
S18-A-21,7048.63,7315.43,7206.93,6813.8,7149.58,6908.64,7297.51,7039.2,7190.44,7249.0,7144.03,7340.21,7308.09,7340.79,7307.07,7179.9,7120.38,7084.99,7278.64,7178.28,7166.88,7042.86,7075.58,6947.02,7075.31,6933.95,7224.82,7161.57,6956.04,6965.3,7237.55,7182.68,7010.4,6921.7,7175.1,7223.59,7078.38,7018.65,7008.06,7516.09,7514.33,7230.29,7233.11,7194.49,7367.37,6933.9,7499.12,7247.33,7051.31,7468.04,6984.64,7225.47,7348.79,7193.96,7235.78,7305.61,7201.29,7317.67,7379.73,7235.38,7464.02,7295.8,7153.27,7022.66,7239.42,7125.74,7349.3,7079.03,7224.29,7248.0,7303.91,7136.96,7262.07,7224.26,7094.97,6762.21,7142.53,6902.29,7115.72,6973.99,7051.28,7434.1,7141.84,7285.27,7181.93,7287.47,7326.04,7283.92,7075.42,7130.11,7276.62,7146.5,7160.68,7159.33,7013.14,7120.27,7144.72,7211.11,7062.66,6974.75,6740.02,7126.68,7084.77,6869.37,7254.05,7058.24,0.0,7357.57,7372.66,7149.23,7149.18,7098.02,6991.15,7018.08,7331.77,7112.69,7263.89,7123.15,7055.52,7206.58,7177.81,7075.0,7248.04,7283.81,6993.14,7034.63,6903.83,7047.06,6878.15,6862.08,6946.91,6950.25,7033.67,7013.81,7051.47,6879.87,6966.23,7185.41,7250.44,6836.95,7160.13,6949.02,7040.51,6965.13,7074.29,7109.74,6837.71,6794.87,7128.32,7103.11,6985.17,7404.12,7260.02,7328.31,7210.35,7020.93,6987.52,7112.1,7053.75,6986.49
S20-A-02,7491.4,7384.43,7278.3,7186.68,7335.04,7504.18,7564.96,7272.51,7432.53,7341.26,7349.91,7712.2,7313.3,7776.75,7463.9,7428.49,7177.56,7416.16,7339.55,7633.23,7412.74,7262.58,7127.71,7457.62,7164.42,7099.81,7253.4,7329.76,7132.8,7182.4,7355.72,7126.97,7337.76,6828.1,7531.0,7132.65,7480.59,7360.73,7313.41,7661.06,7604.96,7488.64,7539.85,7370.78,7571.44,7405.67,7933.01,7710.93,7548.44,7705.03,7368.69,7378.87,7484.24,7275.39,7069.08,7331.2,7373.06,7533.84,7379.32,7266.54,7375.3,7450.98,7144.76,7049.16,7426.13,7302.53,7694.13,7479.73,7421.73,7381.83,7611.41,7324.97,7088.57,7409.54,7344.21,7087.82,7326.14,7235.87,7235.8,7195.21,7219.55,7309.71,7655.34,7210.17,7490.97,7371.18,7326.65,7250.73,7318.83,7548.21,7375.9,7327.14,7323.78,7415.51,7266.04,7364.2,7296.94,7506.82,7412.96,7232.86,7172.41,7292.42,7289.31,7574.58,7376.22,7198.67,7357.57,0.0,7394.34,7427.83,7485.92,7460.46,7414.42,7071.35,7701.43,7236.76,7345.07,7410.64,7343.16,7380.47,7384.11,6969.56,7443.6,7176.21,7281.79,7441.64,7160.36,7235.72,7122.47,7012.02,7220.96,7222.33,7366.53,7342.41,7246.66,7316.5,7132.64,7299.5,7360.52,7029.1,7384.15,7415.84,7242.38,7453.15,7455.07,7232.01,7096.61,7302.32,7400.05,7195.47,7391.97,7708.92,7442.16,7468.16,7252.38,7266.85,7129.4,7264.55,7413.84,7220.23
S20-A-03,7438.07,7323.91,7469.05,7361.38,7374.73,7329.26,7457.43,7405.32,7442.45,7228.85,7618.09,7536.36,7225.9,7730.04,7454.36,7475.54,7211.48,7237.8,7244.06,7437.98,7330.85,7291.05,7102.56,7323.79,7146.27,7184.71,7038.39,7278.04,7298.2,7158.44,7308.57,7255.16,7438.35,7082.86,7530.78,7183.39,7450.57,7363.02,7054.27,7848.99,7443.87,7763.91,7649.64,7421.37,7502.43,7335.05,7633.29,7543.85,7512.62,7442.02,7290.87,7442.3,7550.14,7268.66,7451.72,7501.13,7580.08,7522.45,7349.49,7347.09,7597.65,7257.07,7381.37,7399.27,7523.54,7206.68,7402.12,7785.55,7666.12,7461.73,7590.0,7393.45,7491.87,7404.49,7363.73,7409.8,7352.59,7299.32,7173.28,7277.31,7158.02,7406.9,7344.28,7409.79,7502.04,7431.39,7552.5,7590.47,7355.2,7612.81,7659.23,7469.2,7228.81,7469.12,7257.05,7228.18,7203.03,7699.98,7179.56,7124.42,6946.34,7344.85,7416.07,7317.81,7377.79,7368.77,7372.66,7394.34,0.0,7108.17,7509.41,7296.26,7456.25,7300.29,7414.82,7291.14,7063.98,7314.68,7551.67,7503.55,7102.45,7173.24,7258.3,7301.41,7409.0,7329.29,7138.59,7453.67,7027.66,7059.93,7194.89,7394.07,7145.06,7427.7,7306.2,7310.82,7101.99,7322.58,7359.84,7181.23,7490.04,7426.02,7032.88,7300.28,7307.18,7296.89,7332.49,7019.22,7298.85,7332.77,7258.06,7781.74,7507.6,7510.0,7468.2,7196.79,7465.47,7179.06,7389.25,7467.93
S20-A-07,7188.81,7351.28,7274.77,6972.12,7119.78,7300.32,7227.75,7009.71,7328.44,7138.33,7064.26,7524.26,7028.84,7581.22,7208.83,7264.11,7182.35,6942.99,7426.18,7160.04,7146.85,6942.08,7142.54,7047.58,6760.49,7038.66,7291.69,7166.4,7120.68,7226.03,7175.09,7059.79,7101.45,7027.87,6897.26,7014.8,7154.08,7040.42,6972.15,7603.88,7573.45,7098.13,7339.68,7168.73,7363.92,6980.67,7270.38,7189.06,7181.29,7467.61,7367.71,7247.08,7418.18,6911.78,6974.77,7165.52,7312.12,7287.05,7028.88,7274.04,7228.08,7535.58,6749.44,7259.19,7183.25,7005.15,7247.25,7328.27,7275.48,6962.68,7596.77,7136.74,7204.65,7083.71,7178.13,7148.6,7001.34,7132.16,6912.94,6972.87,7046.07,7173.09,7220.55,7173.0,7141.03,7383.8,7223.3,7311.58,7236.91,7397.27,7032.95,7223.79,7201.79,7455.0,6991.8,7181.67,7010.58,7257.7,7067.06,6989.61,6822.31,7178.24,7330.53,7058.03,7184.06,7035.38,7149.23,7427.83,7108.17,0.0,7347.51,7374.41,7501.98,7061.15,7088.42,6994.23,7092.09,7083.78,7266.88,7216.69,7086.12,7210.97,7095.98,7223.61,7140.09,7183.0,7178.62,7000.29,7215.9,6878.83,7093.84,6813.77,7202.0,7121.05,6839.87,7126.11,6945.92,7188.46,7109.74,6967.51,7231.47,6948.11,6986.08,7128.63,6891.62,7071.47,7042.46,6976.85,7129.34,7110.27,7086.19,7656.77,7216.49,7141.37,7391.19,7058.14,7220.5,7060.15,7305.43,6783.74
S20-A-09,7621.18,7524.49,7242.32,7178.26,7170.91,7245.77,7491.08,7449.43,7460.32,7674.15,7316.71,7649.84,7098.06,7515.95,7460.77,7566.54,7285.71,7641.48,7483.94,6935.92,7339.4,7255.88,7269.66,7469.73,7246.08,7429.18,7280.91,7366.43,7269.23,7472.92,7348.66,7340.43,7360.11,7343.69,7103.54,7250.79,7294.18,7318.4,7231.49,7658.9,7698.4,7534.16,7296.2,7594.33,7349.19,7135.29,7747.26,7713.78,7688.02,7147.85,7427.76,7218.62,7395.36,7293.76,7316.43,7372.87,7585.14,7448.99,7215.08,7367.55,7262.33,7481.95,7506.84,7359.67,7328.2,7299.92,7189.02,7509.04,7359.31,7442.69,7322.14,7448.74,7379.49,7287.92,7474.29,7314.6,7119.74,7259.68,7179.76,7263.75,7257.58,7348.1,7700.97,7278.71,7241.39,7402.47,7351.69,7367.53,7160.03,7540.68,7332.45,7503.65,7131.4,7369.7,7409.53,7042.54,7453.55,7290.76,7478.25,7345.61,6921.69,7229.29,7247.74,7139.92,7281.35,7412.18,7149.18,7485.92,7509.41,7347.51,0.0,7454.59,7350.77,7146.86,7377.55,7321.2,7344.85,7395.59,7389.54,7411.99,7154.03,7178.3,7135.91,7367.28,7453.58,7536.12,7262.76,7177.91,7181.36,7000.95,7332.63,7077.19,7316.15,7108.95,7317.29,7184.98,7253.6,7368.03,7087.81,7163.23,7446.87,7096.78,7467.8,7340.14,7285.01,7280.23,7097.36,7078.67,7372.8,7273.01,7113.04,7824.27,7433.25,7663.77,7557.96,7446.69,7289.48,7289.32,7419.08,7257.88
